lookup_id,inchi_key,conf_id,energy_gen,status_gen,method,charge,rot_bonds,filename,energy_xtb,status_xtb,energy_gxtb,status_gxtb,energy_dft,status_dft
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf87,VVQNEPGJFQJSBK-UHFFFAOYSA-N,87,16.772868775772665,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf87.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf88,VVQNEPGJFQJSBK-UHFFFAOYSA-N,88,16.545925801399054,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf88.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf89,VVQNEPGJFQJSBK-UHFFFAOYSA-N,89,13.490935197233135,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf89.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf90,VVQNEPGJFQJSBK-UHFFFAOYSA-N,90,14.393054331289019,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf90.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf91,VVQNEPGJFQJSBK-UHFFFAOYSA-N,91,19.53348306846418,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf91.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf92,VVQNEPGJFQJSBK-UHFFFAOYSA-N,92,14.773828235586333,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf92.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf93,VVQNEPGJFQJSBK-UHFFFAOYSA-N,93,14.428698060650806,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf93.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf94,VVQNEPGJFQJSBK-UHFFFAOYSA-N,94,12.853094264000216,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf94.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf95,VVQNEPGJFQJSBK-UHFFFAOYSA-N,95,16.586988235478913,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf95.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf96,VVQNEPGJFQJSBK-UHFFFAOYSA-N,96,16.350391176465173,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf96.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf97,VVQNEPGJFQJSBK-UHFFFAOYSA-N,97,13.514298337935656,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf97.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf98,VVQNEPGJFQJSBK-UHFFFAOYSA-N,98,11.927604341293403,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf98.xyz,,,,,,
VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf99,VVQNEPGJFQJSBK-UHFFFAOYSA-N,99,14.890306208904502,generated,rdkit,0,3,VVQNEPGJFQJSBK-UHFFFAOYSA-N_conf99.xyz,,,,,,
